Job started at: 2025年 08月 02日 星期六 12:17:36 CST
Running on node: master
CUDA devices: 0
Python path: /home/guest/Others/DECODE_rewrite:
Working directory: /home/guest/Others/DECODE_rewrite/neuronal_network_v2
CUDA available: True
GPU count: 1
Current device: 0
Starting training...
使用设备: cuda
模型参数数量: 65,680,774
2025-08-02 12:17:43,607 - neuronal_network_v2.utils.factories - INFO - 创建优化器: adam, 参数: {'lr': 0.0001, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 1e-05}
2025-08-02 12:17:43,608 - neuronal_network_v2.utils.factories - INFO - 创建调度器: cosineannealinglr, 参数: {'T_max': 100, 'eta_min': 1e-06}
创建数据集...
找到 100 个样本目录
训练样本: 70, 验证样本: 20, 测试样本: 10
找到训练数据文件: 70 个
找到验证数据文件: 20 个
Built index with 70 samples from 70 files
Built index with 20 samples from 20 files
训练批次数: 9, 验证批次数: 3
2025-08-02 13:48:26,967 - DECODE_Trainer - INFO - Epoch 607/N/A - 8.38s - train_loss: 0.854775 - val_loss: 0.856114 - lr: 9.88e-05
2025-08-02 13:48:35,433 - DECODE_Trainer - INFO - Epoch 608/N/A - 8.46s - train_loss: 0.854720 - val_loss: 0.856284 - lr: 9.84e-05
2025-08-02 13:48:44,313 - DECODE_Trainer - INFO - Epoch 609/N/A - 8.88s - train_loss: 0.777206 - val_loss: 0.713427 - lr: 9.80e-05
2025-08-02 13:48:52,465 - DECODE_Trainer - INFO - Epoch 610/N/A - 8.15s - train_loss: 0.789456 - val_loss: 0.856258 - lr: 9.76e-05
2025-08-02 13:48:54,311 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_610.pth
2025-08-02 13:49:05,624 - DECODE_Trainer - INFO - Epoch 611/N/A - 8.53s - train_loss: 0.854830 - val_loss: 0.855998 - lr: 9.71e-05
2025-08-02 13:49:14,080 - DECODE_Trainer - INFO - Epoch 612/N/A - 8.45s - train_loss: 0.854569 - val_loss: 0.856387 - lr: 9.65e-05
2025-08-02 13:49:22,686 - DECODE_Trainer - INFO - Epoch 613/N/A - 8.60s - train_loss: 0.854593 - val_loss: 0.855968 - lr: 9.59e-05
2025-08-02 13:49:30,855 - DECODE_Trainer - INFO - Epoch 614/N/A - 8.17s - train_loss: 0.854696 - val_loss: 0.856035 - lr: 9.53e-05
2025-08-02 13:49:39,007 - DECODE_Trainer - INFO - Epoch 615/N/A - 8.15s - train_loss: 0.854511 - val_loss: 0.856084 - lr: 9.46e-05
2025-08-02 13:49:47,173 - DECODE_Trainer - INFO - Epoch 616/N/A - 8.16s - train_loss: 0.854451 - val_loss: 0.855990 - lr: 9.39e-05
2025-08-02 13:49:55,359 - DECODE_Trainer - INFO - Epoch 617/N/A - 8.18s - train_loss: 0.842058 - val_loss: 0.713328 - lr: 9.31e-05
2025-08-02 13:50:03,923 - DECODE_Trainer - INFO - Epoch 618/N/A - 8.56s - train_loss: 0.724217 - val_loss: 0.855853 - lr: 9.23e-05
2025-08-02 13:50:12,113 - DECODE_Trainer - INFO - Epoch 619/N/A - 8.19s - train_loss: 0.854346 - val_loss: 0.856036 - lr: 9.14e-05
2025-08-02 13:50:20,293 - DECODE_Trainer - INFO - Epoch 620/N/A - 8.18s - train_loss: 0.854458 - val_loss: 0.856079 - lr: 9.05e-05
2025-08-02 13:50:22,156 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_620.pth
2025-08-02 13:50:32,887 - DECODE_Trainer - INFO - Epoch 621/N/A - 8.16s - train_loss: 0.854462 - val_loss: 0.855871 - lr: 8.96e-05
2025-08-02 13:50:41,436 - DECODE_Trainer - INFO - Epoch 622/N/A - 8.55s - train_loss: 0.854291 - val_loss: 0.855894 - lr: 8.86e-05
2025-08-02 13:50:50,039 - DECODE_Trainer - INFO - Epoch 623/N/A - 8.60s - train_loss: 0.854364 - val_loss: 0.856222 - lr: 8.76e-05
2025-08-02 13:50:58,787 - DECODE_Trainer - INFO - Epoch 624/N/A - 8.75s - train_loss: 0.854366 - val_loss: 0.855904 - lr: 8.66e-05
2025-08-02 13:51:07,533 - DECODE_Trainer - INFO - Epoch 625/N/A - 8.74s - train_loss: 0.854269 - val_loss: 0.855853 - lr: 8.55e-05
2025-08-02 13:51:15,696 - DECODE_Trainer - INFO - Epoch 626/N/A - 8.16s - train_loss: 0.711801 - val_loss: 0.741806 - lr: 8.44e-05
2025-08-02 13:51:24,644 - DECODE_Trainer - INFO - Epoch 627/N/A - 8.95s - train_loss: 0.854123 - val_loss: 0.855805 - lr: 8.32e-05
2025-08-02 13:51:32,846 - DECODE_Trainer - INFO - Epoch 628/N/A - 8.20s - train_loss: 0.854125 - val_loss: 0.855745 - lr: 8.21e-05
2025-08-02 13:51:41,692 - DECODE_Trainer - INFO - Epoch 629/N/A - 8.84s - train_loss: 0.854103 - val_loss: 0.855987 - lr: 8.08e-05
2025-08-02 13:51:49,875 - DECODE_Trainer - INFO - Epoch 630/N/A - 8.18s - train_loss: 0.854318 - val_loss: 0.855874 - lr: 7.96e-05
2025-08-02 13:51:51,826 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_630.pth
2025-08-02 13:52:02,854 - DECODE_Trainer - INFO - Epoch 631/N/A - 8.18s - train_loss: 0.854134 - val_loss: 0.855762 - lr: 7.83e-05
2025-08-02 13:52:11,412 - DECODE_Trainer - INFO - Epoch 632/N/A - 8.56s - train_loss: 0.854016 - val_loss: 0.855847 - lr: 7.70e-05
2025-08-02 13:52:19,871 - DECODE_Trainer - INFO - Epoch 633/N/A - 8.46s - train_loss: 0.854077 - val_loss: 0.855766 - lr: 7.57e-05
2025-08-02 13:52:28,283 - DECODE_Trainer - INFO - Epoch 634/N/A - 8.41s - train_loss: 0.776505 - val_loss: 0.713050 - lr: 7.43e-05
2025-08-02 13:52:37,108 - DECODE_Trainer - INFO - Epoch 635/N/A - 8.82s - train_loss: 0.789085 - val_loss: 0.855659 - lr: 7.30e-05
2025-08-02 13:52:45,882 - DECODE_Trainer - INFO - Epoch 636/N/A - 8.77s - train_loss: 0.854048 - val_loss: 0.855746 - lr: 7.16e-05
2025-08-02 13:52:54,101 - DECODE_Trainer - INFO - Epoch 637/N/A - 8.22s - train_loss: 0.854119 - val_loss: 0.855687 - lr: 7.02e-05
2025-08-02 13:53:02,265 - DECODE_Trainer - INFO - Epoch 638/N/A - 8.16s - train_loss: 0.853990 - val_loss: 0.855692 - lr: 6.87e-05
2025-08-02 13:53:10,998 - DECODE_Trainer - INFO - Epoch 639/N/A - 8.73s - train_loss: 0.853906 - val_loss: 0.855656 - lr: 6.73e-05
2025-08-02 13:53:19,154 - DECODE_Trainer - INFO - Epoch 640/N/A - 8.15s - train_loss: 0.854029 - val_loss: 0.855859 - lr: 6.58e-05
2025-08-02 13:53:20,984 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_640.pth
2025-08-02 13:53:32,321 - DECODE_Trainer - INFO - Epoch 641/N/A - 8.69s - train_loss: 0.853984 - val_loss: 0.855752 - lr: 6.43e-05
2025-08-02 13:53:41,256 - DECODE_Trainer - INFO - Epoch 642/N/A - 8.93s - train_loss: 0.841757 - val_loss: 0.713083 - lr: 6.28e-05
2025-08-02 13:53:49,727 - DECODE_Trainer - INFO - Epoch 643/N/A - 8.47s - train_loss: 0.740097 - val_loss: 0.855698 - lr: 6.13e-05
2025-08-02 13:53:58,170 - DECODE_Trainer - INFO - Epoch 644/N/A - 8.44s - train_loss: 0.853914 - val_loss: 0.855625 - lr: 5.98e-05
2025-08-02 13:54:06,339 - DECODE_Trainer - INFO - Epoch 645/N/A - 8.17s - train_loss: 0.853900 - val_loss: 0.855614 - lr: 5.82e-05
2025-08-02 13:54:14,940 - DECODE_Trainer - INFO - Epoch 646/N/A - 8.60s - train_loss: 0.853894 - val_loss: 0.855667 - lr: 5.67e-05
2025-08-02 13:54:23,665 - DECODE_Trainer - INFO - Epoch 647/N/A - 8.72s - train_loss: 0.853946 - val_loss: 0.855567 - lr: 5.52e-05
2025-08-02 13:54:33,352 - DECODE_Trainer - INFO - Epoch 648/N/A - 9.68s - train_loss: 0.853851 - val_loss: 0.855571 - lr: 5.36e-05
2025-08-02 13:54:41,516 - DECODE_Trainer - INFO - Epoch 649/N/A - 8.16s - train_loss: 0.853822 - val_loss: 0.855621 - lr: 5.21e-05
2025-08-02 13:54:50,052 - DECODE_Trainer - INFO - Epoch 650/N/A - 8.53s - train_loss: 0.853840 - val_loss: 0.855672 - lr: 5.05e-05
2025-08-02 13:54:52,045 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_650.pth
2025-08-02 13:55:03,331 - DECODE_Trainer - INFO - Epoch 651/N/A - 8.61s - train_loss: 0.711529 - val_loss: 0.741696 - lr: 4.89e-05
2025-08-02 13:55:11,524 - DECODE_Trainer - INFO - Epoch 652/N/A - 8.19s - train_loss: 0.853847 - val_loss: 0.855646 - lr: 4.74e-05
2025-08-02 13:55:19,976 - DECODE_Trainer - INFO - Epoch 653/N/A - 8.45s - train_loss: 0.853806 - val_loss: 0.855594 - lr: 4.58e-05
2025-08-02 13:55:28,593 - DECODE_Trainer - INFO - Epoch 654/N/A - 8.61s - train_loss: 0.853759 - val_loss: 0.855534 - lr: 4.43e-05
2025-08-02 13:55:37,122 - DECODE_Trainer - INFO - Epoch 655/N/A - 8.53s - train_loss: 0.853769 - val_loss: 0.855649 - lr: 4.28e-05
2025-08-02 13:55:45,334 - DECODE_Trainer - INFO - Epoch 656/N/A - 8.21s - train_loss: 0.853819 - val_loss: 0.855660 - lr: 4.12e-05
2025-08-02 13:55:53,500 - DECODE_Trainer - INFO - Epoch 657/N/A - 8.16s - train_loss: 0.853819 - val_loss: 0.855597 - lr: 3.97e-05
2025-08-02 13:56:02,419 - DECODE_Trainer - INFO - Epoch 658/N/A - 8.92s - train_loss: 0.853767 - val_loss: 0.855618 - lr: 3.82e-05
2025-08-02 13:56:10,836 - DECODE_Trainer - INFO - Epoch 659/N/A - 8.41s - train_loss: 0.776708 - val_loss: 0.712952 - lr: 3.67e-05
2025-08-02 13:56:19,409 - DECODE_Trainer - INFO - Epoch 660/N/A - 8.57s - train_loss: 0.805194 - val_loss: 0.855579 - lr: 3.52e-05
2025-08-02 13:56:21,234 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_660.pth
2025-08-02 13:56:32,097 - DECODE_Trainer - INFO - Epoch 661/N/A - 8.20s - train_loss: 0.853774 - val_loss: 0.855570 - lr: 3.37e-05
2025-08-02 13:56:40,620 - DECODE_Trainer - INFO - Epoch 662/N/A - 8.52s - train_loss: 0.853814 - val_loss: 0.855717 - lr: 3.23e-05
2025-08-02 13:56:49,081 - DECODE_Trainer - INFO - Epoch 663/N/A - 8.46s - train_loss: 0.853858 - val_loss: 0.855665 - lr: 3.08e-05
2025-08-02 13:56:57,800 - DECODE_Trainer - INFO - Epoch 664/N/A - 8.72s - train_loss: 0.853701 - val_loss: 0.855533 - lr: 2.94e-05
2025-08-02 13:57:06,349 - DECODE_Trainer - INFO - Epoch 665/N/A - 8.55s - train_loss: 0.853707 - val_loss: 0.855515 - lr: 2.80e-05
2025-08-02 13:57:14,939 - DECODE_Trainer - INFO - Epoch 666/N/A - 8.59s - train_loss: 0.853681 - val_loss: 0.855602 - lr: 2.67e-05
2025-08-02 13:57:23,540 - DECODE_Trainer - INFO - Epoch 667/N/A - 8.60s - train_loss: 0.841478 - val_loss: 0.712978 - lr: 2.53e-05
2025-08-02 13:57:31,725 - DECODE_Trainer - INFO - Epoch 668/N/A - 8.18s - train_loss: 0.739781 - val_loss: 0.855586 - lr: 2.40e-05
2025-08-02 13:57:40,234 - DECODE_Trainer - INFO - Epoch 669/N/A - 8.51s - train_loss: 0.853643 - val_loss: 0.855540 - lr: 2.27e-05
2025-08-02 13:57:48,730 - DECODE_Trainer - INFO - Epoch 670/N/A - 8.49s - train_loss: 0.853653 - val_loss: 0.855541 - lr: 2.14e-05
2025-08-02 13:57:50,572 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_670.pth
2025-08-02 13:58:02,681 - DECODE_Trainer - INFO - Epoch 671/N/A - 9.45s - train_loss: 0.853648 - val_loss: 0.855577 - lr: 2.02e-05
2025-08-02 13:58:11,543 - DECODE_Trainer - INFO - Epoch 672/N/A - 8.86s - train_loss: 0.853621 - val_loss: 0.855589 - lr: 1.89e-05
2025-08-02 13:58:19,706 - DECODE_Trainer - INFO - Epoch 673/N/A - 8.16s - train_loss: 0.853662 - val_loss: 0.855571 - lr: 1.78e-05
2025-08-02 13:58:28,198 - DECODE_Trainer - INFO - Epoch 674/N/A - 8.49s - train_loss: 0.853617 - val_loss: 0.855576 - lr: 1.66e-05
2025-08-02 13:58:36,658 - DECODE_Trainer - INFO - Epoch 675/N/A - 8.46s - train_loss: 0.853606 - val_loss: 0.855541 - lr: 1.55e-05
2025-08-02 13:58:44,840 - DECODE_Trainer - INFO - Epoch 676/N/A - 8.18s - train_loss: 0.711339 - val_loss: 0.741522 - lr: 1.44e-05
2025-08-02 13:58:53,021 - DECODE_Trainer - INFO - Epoch 677/N/A - 8.18s - train_loss: 0.853623 - val_loss: 0.855526 - lr: 1.34e-05
2025-08-02 13:59:01,615 - DECODE_Trainer - INFO - Epoch 678/N/A - 8.59s - train_loss: 0.853598 - val_loss: 0.855537 - lr: 1.24e-05
2025-08-02 13:59:09,782 - DECODE_Trainer - INFO - Epoch 679/N/A - 8.16s - train_loss: 0.853586 - val_loss: 0.855531 - lr: 1.14e-05
2025-08-02 13:59:18,311 - DECODE_Trainer - INFO - Epoch 680/N/A - 8.53s - train_loss: 0.853581 - val_loss: 0.855548 - lr: 1.05e-05
2025-08-02 13:59:20,287 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_680.pth
2025-08-02 13:59:31,137 - DECODE_Trainer - INFO - Epoch 681/N/A - 8.17s - train_loss: 0.853576 - val_loss: 0.855542 - lr: 9.56e-06
2025-08-02 13:59:39,671 - DECODE_Trainer - INFO - Epoch 682/N/A - 8.53s - train_loss: 0.853583 - val_loss: 0.855532 - lr: 8.71e-06
2025-08-02 13:59:48,560 - DECODE_Trainer - INFO - Epoch 683/N/A - 8.89s - train_loss: 0.853568 - val_loss: 0.855524 - lr: 7.89e-06
2025-08-02 13:59:57,597 - DECODE_Trainer - INFO - Epoch 684/N/A - 9.04s - train_loss: 0.776315 - val_loss: 0.712936 - lr: 7.12e-06
2025-08-02 14:00:06,017 - DECODE_Trainer - INFO - Epoch 685/N/A - 8.42s - train_loss: 0.788191 - val_loss: 0.855525 - lr: 6.40e-06
2025-08-02 14:00:14,593 - DECODE_Trainer - INFO - Epoch 686/N/A - 8.57s - train_loss: 0.853558 - val_loss: 0.855531 - lr: 5.71e-06
2025-08-02 14:00:22,747 - DECODE_Trainer - INFO - Epoch 687/N/A - 8.15s - train_loss: 0.853566 - val_loss: 0.855527 - lr: 5.07e-06
2025-08-02 14:00:30,897 - DECODE_Trainer - INFO - Epoch 688/N/A - 8.15s - train_loss: 0.853556 - val_loss: 0.855531 - lr: 4.48e-06
2025-08-02 14:00:39,065 - DECODE_Trainer - INFO - Epoch 689/N/A - 8.17s - train_loss: 0.853553 - val_loss: 0.855526 - lr: 3.93e-06
2025-08-02 14:00:47,259 - DECODE_Trainer - INFO - Epoch 690/N/A - 8.19s - train_loss: 0.853557 - val_loss: 0.855531 - lr: 3.42e-06
2025-08-02 14:00:48,961 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_690.pth
2025-08-02 14:01:00,404 - DECODE_Trainer - INFO - Epoch 691/N/A - 8.80s - train_loss: 0.853562 - val_loss: 0.855540 - lr: 2.97e-06
2025-08-02 14:01:08,984 - DECODE_Trainer - INFO - Epoch 692/N/A - 8.58s - train_loss: 0.841224 - val_loss: 0.712936 - lr: 2.56e-06
2025-08-02 14:01:17,154 - DECODE_Trainer - INFO - Epoch 693/N/A - 8.17s - train_loss: 0.739616 - val_loss: 0.855527 - lr: 2.19e-06
2025-08-02 14:01:25,711 - DECODE_Trainer - INFO - Epoch 694/N/A - 8.55s - train_loss: 0.853544 - val_loss: 0.855528 - lr: 1.88e-06
2025-08-02 14:01:34,264 - DECODE_Trainer - INFO - Epoch 695/N/A - 8.55s - train_loss: 0.853544 - val_loss: 0.855533 - lr: 1.61e-06
2025-08-02 14:01:42,455 - DECODE_Trainer - INFO - Epoch 696/N/A - 8.19s - train_loss: 0.853541 - val_loss: 0.855527 - lr: 1.39e-06
2025-08-02 14:01:50,785 - DECODE_Trainer - INFO - Epoch 697/N/A - 8.33s - train_loss: 0.853540 - val_loss: 0.855526 - lr: 1.22e-06
2025-08-02 14:01:59,394 - DECODE_Trainer - INFO - Epoch 698/N/A - 8.61s - train_loss: 0.853540 - val_loss: 0.855527 - lr: 1.10e-06
2025-08-02 14:02:07,565 - DECODE_Trainer - INFO - Epoch 699/N/A - 8.17s - train_loss: 0.853539 - val_loss: 0.855527 - lr: 1.02e-06
2025-08-02 14:02:16,047 - DECODE_Trainer - INFO - Epoch 700/N/A - 8.48s - train_loss: 0.853539 - val_loss: 0.855526 - lr: 1.00e-06
2025-08-02 14:02:17,893 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_700.pth
2025-08-02 14:02:28,917 - DECODE_Trainer - INFO - Epoch 701/N/A - 8.36s - train_loss: 0.711282 - val_loss: 0.712958 - lr: 1.02e-06
2025-08-02 14:02:37,323 - DECODE_Trainer - INFO - Epoch 702/N/A - 8.40s - train_loss: 0.853538 - val_loss: 0.855525 - lr: 1.10e-06
2025-08-02 14:02:45,830 - DECODE_Trainer - INFO - Epoch 703/N/A - 8.50s - train_loss: 0.853538 - val_loss: 0.855523 - lr: 1.22e-06
2025-08-02 14:02:53,981 - DECODE_Trainer - INFO - Epoch 704/N/A - 8.15s - train_loss: 0.853539 - val_loss: 0.855526 - lr: 1.39e-06
2025-08-02 14:03:03,066 - DECODE_Trainer - INFO - Epoch 705/N/A - 9.08s - train_loss: 0.853538 - val_loss: 0.855526 - lr: 1.61e-06
2025-08-02 14:03:11,976 - DECODE_Trainer - INFO - Epoch 706/N/A - 8.91s - train_loss: 0.853539 - val_loss: 0.855529 - lr: 1.88e-06
2025-08-02 14:03:20,435 - DECODE_Trainer - INFO - Epoch 707/N/A - 8.46s - train_loss: 0.853540 - val_loss: 0.855527 - lr: 2.19e-06
2025-08-02 14:03:28,606 - DECODE_Trainer - INFO - Epoch 708/N/A - 8.17s - train_loss: 0.853542 - val_loss: 0.855534 - lr: 2.56e-06
2025-08-02 14:03:37,056 - DECODE_Trainer - INFO - Epoch 709/N/A - 8.45s - train_loss: 0.776477 - val_loss: 0.712937 - lr: 2.97e-06
2025-08-02 14:03:45,635 - DECODE_Trainer - INFO - Epoch 710/N/A - 8.58s - train_loss: 0.804877 - val_loss: 0.855531 - lr: 3.42e-06
2025-08-02 14:03:47,334 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_710.pth
2025-08-02 14:03:58,160 - DECODE_Trainer - INFO - Epoch 711/N/A - 8.17s - train_loss: 0.853548 - val_loss: 0.855527 - lr: 3.93e-06
2025-08-02 14:04:06,721 - DECODE_Trainer - INFO - Epoch 712/N/A - 8.56s - train_loss: 0.853544 - val_loss: 0.855537 - lr: 4.48e-06
2025-08-02 14:04:14,896 - DECODE_Trainer - INFO - Epoch 713/N/A - 8.17s - train_loss: 0.853545 - val_loss: 0.855528 - lr: 5.07e-06
2025-08-02 14:04:23,521 - DECODE_Trainer - INFO - Epoch 714/N/A - 8.62s - train_loss: 0.853542 - val_loss: 0.855534 - lr: 5.71e-06
2025-08-02 14:04:31,674 - DECODE_Trainer - INFO - Epoch 715/N/A - 8.15s - train_loss: 0.853545 - val_loss: 0.855521 - lr: 6.40e-06
2025-08-02 14:04:40,173 - DECODE_Trainer - INFO - Epoch 716/N/A - 8.50s - train_loss: 0.853540 - val_loss: 0.855530 - lr: 7.12e-06
2025-08-02 14:04:48,745 - DECODE_Trainer - INFO - Epoch 717/N/A - 8.57s - train_loss: 0.841325 - val_loss: 0.712945 - lr: 7.89e-06
2025-08-02 14:04:57,426 - DECODE_Trainer - INFO - Epoch 718/N/A - 8.68s - train_loss: 0.739908 - val_loss: 0.855531 - lr: 8.71e-06
2025-08-02 14:05:06,413 - DECODE_Trainer - INFO - Epoch 719/N/A - 8.98s - train_loss: 0.853559 - val_loss: 0.855532 - lr: 9.56e-06
2025-08-02 14:05:14,557 - DECODE_Trainer - INFO - Epoch 720/N/A - 8.14s - train_loss: 0.853558 - val_loss: 0.855519 - lr: 1.05e-05
2025-08-02 14:05:16,516 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_720.pth
2025-08-02 14:05:28,012 - DECODE_Trainer - INFO - Epoch 721/N/A - 8.83s - train_loss: 0.853573 - val_loss: 0.855524 - lr: 1.14e-05
2025-08-02 14:05:36,669 - DECODE_Trainer - INFO - Epoch 722/N/A - 8.66s - train_loss: 0.853551 - val_loss: 0.855518 - lr: 1.24e-05
2025-08-02 14:05:45,123 - DECODE_Trainer - INFO - Epoch 723/N/A - 8.45s - train_loss: 0.853545 - val_loss: 0.855519 - lr: 1.34e-05
2025-08-02 14:05:53,557 - DECODE_Trainer - INFO - Epoch 724/N/A - 8.43s - train_loss: 0.853547 - val_loss: 0.855519 - lr: 1.44e-05
2025-08-02 14:06:01,734 - DECODE_Trainer - INFO - Epoch 725/N/A - 8.17s - train_loss: 0.853552 - val_loss: 0.855618 - lr: 1.55e-05
2025-08-02 14:06:09,882 - DECODE_Trainer - INFO - Epoch 726/N/A - 8.15s - train_loss: 0.711346 - val_loss: 0.741532 - lr: 1.66e-05
2025-08-02 14:06:18,052 - DECODE_Trainer - INFO - Epoch 727/N/A - 8.17s - train_loss: 0.853542 - val_loss: 0.855641 - lr: 1.78e-05
2025-08-02 14:06:26,254 - DECODE_Trainer - INFO - Epoch 728/N/A - 8.20s - train_loss: 0.853598 - val_loss: 0.855514 - lr: 1.89e-05
2025-08-02 14:06:34,426 - DECODE_Trainer - INFO - Epoch 729/N/A - 8.17s - train_loss: 0.853580 - val_loss: 0.855529 - lr: 2.02e-05
2025-08-02 14:06:42,911 - DECODE_Trainer - INFO - Epoch 730/N/A - 8.48s - train_loss: 0.853601 - val_loss: 0.855556 - lr: 2.14e-05
2025-08-02 14:06:44,611 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_730.pth
2025-08-02 14:06:55,993 - DECODE_Trainer - INFO - Epoch 731/N/A - 8.57s - train_loss: 0.853571 - val_loss: 0.855538 - lr: 2.27e-05
2025-08-02 14:07:04,551 - DECODE_Trainer - INFO - Epoch 732/N/A - 8.56s - train_loss: 0.853576 - val_loss: 0.855561 - lr: 2.40e-05
2025-08-02 14:07:12,720 - DECODE_Trainer - INFO - Epoch 733/N/A - 8.17s - train_loss: 0.853561 - val_loss: 0.855565 - lr: 2.53e-05
2025-08-02 14:07:21,709 - DECODE_Trainer - INFO - Epoch 734/N/A - 8.99s - train_loss: 0.776493 - val_loss: 0.712900 - lr: 2.67e-05
2025-08-02 14:07:29,892 - DECODE_Trainer - INFO - Epoch 735/N/A - 8.18s - train_loss: 0.804327 - val_loss: 0.855547 - lr: 2.80e-05
2025-08-02 14:07:38,548 - DECODE_Trainer - INFO - Epoch 736/N/A - 8.65s - train_loss: 0.853558 - val_loss: 0.855553 - lr: 2.94e-05
2025-08-02 14:07:47,926 - DECODE_Trainer - INFO - Epoch 737/N/A - 9.37s - train_loss: 0.853601 - val_loss: 0.855576 - lr: 3.08e-05
2025-08-02 14:07:56,474 - DECODE_Trainer - INFO - Epoch 738/N/A - 8.55s - train_loss: 0.853670 - val_loss: 0.855556 - lr: 3.23e-05
2025-08-02 14:08:04,992 - DECODE_Trainer - INFO - Epoch 739/N/A - 8.52s - train_loss: 0.853665 - val_loss: 0.855576 - lr: 3.37e-05
2025-08-02 14:08:13,145 - DECODE_Trainer - INFO - Epoch 740/N/A - 8.15s - train_loss: 0.853598 - val_loss: 0.855584 - lr: 3.52e-05
2025-08-02 14:08:14,995 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_740.pth
2025-08-02 14:08:26,285 - DECODE_Trainer - INFO - Epoch 741/N/A - 8.63s - train_loss: 0.853630 - val_loss: 0.855623 - lr: 3.67e-05
2025-08-02 14:08:35,134 - DECODE_Trainer - INFO - Epoch 742/N/A - 8.85s - train_loss: 0.841454 - val_loss: 0.713026 - lr: 3.82e-05
2025-08-02 14:08:43,611 - DECODE_Trainer - INFO - Epoch 743/N/A - 8.47s - train_loss: 0.739809 - val_loss: 0.855672 - lr: 3.97e-05
2025-08-02 14:08:52,187 - DECODE_Trainer - INFO - Epoch 744/N/A - 8.57s - train_loss: 0.853572 - val_loss: 0.855491 - lr: 4.12e-05
2025-08-02 14:09:00,862 - DECODE_Trainer - INFO - Epoch 745/N/A - 8.67s - train_loss: 0.853524 - val_loss: 0.855610 - lr: 4.28e-05
2025-08-02 14:09:09,036 - DECODE_Trainer - INFO - Epoch 746/N/A - 8.17s - train_loss: 0.853571 - val_loss: 0.855775 - lr: 4.43e-05
2025-08-02 14:09:17,195 - DECODE_Trainer - INFO - Epoch 747/N/A - 8.16s - train_loss: 0.853723 - val_loss: 0.855674 - lr: 4.58e-05
2025-08-02 14:09:25,343 - DECODE_Trainer - INFO - Epoch 748/N/A - 8.15s - train_loss: 0.853643 - val_loss: 0.855513 - lr: 4.74e-05
2025-08-02 14:09:34,023 - DECODE_Trainer - INFO - Epoch 749/N/A - 8.68s - train_loss: 0.853641 - val_loss: 0.856132 - lr: 4.89e-05
2025-08-02 14:09:42,188 - DECODE_Trainer - INFO - Epoch 750/N/A - 8.16s - train_loss: 0.853799 - val_loss: 0.856080 - lr: 5.05e-05
2025-08-02 14:09:43,941 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_750.pth
2025-08-02 14:09:55,048 - DECODE_Trainer - INFO - Epoch 751/N/A - 8.45s - train_loss: 0.711395 - val_loss: 0.741618 - lr: 5.21e-05
2025-08-02 14:10:03,668 - DECODE_Trainer - INFO - Epoch 752/N/A - 8.62s - train_loss: 0.853646 - val_loss: 0.855837 - lr: 5.36e-05
2025-08-02 14:10:11,845 - DECODE_Trainer - INFO - Epoch 753/N/A - 8.18s - train_loss: 0.853668 - val_loss: 0.855546 - lr: 5.52e-05
2025-08-02 14:10:20,010 - DECODE_Trainer - INFO - Epoch 754/N/A - 8.16s - train_loss: 0.853554 - val_loss: 0.855471 - lr: 5.67e-05
2025-08-02 14:10:28,204 - DECODE_Trainer - INFO - Epoch 755/N/A - 8.19s - train_loss: 0.853618 - val_loss: 0.855811 - lr: 5.82e-05
2025-08-02 14:10:36,769 - DECODE_Trainer - INFO - Epoch 756/N/A - 8.56s - train_loss: 0.853773 - val_loss: 0.855562 - lr: 5.98e-05
2025-08-02 14:10:45,768 - DECODE_Trainer - INFO - Epoch 757/N/A - 9.00s - train_loss: 0.853636 - val_loss: 0.855579 - lr: 6.13e-05
2025-08-02 14:10:54,167 - DECODE_Trainer - INFO - Epoch 758/N/A - 8.40s - train_loss: 0.853555 - val_loss: 0.855486 - lr: 6.28e-05
2025-08-02 14:11:02,943 - DECODE_Trainer - INFO - Epoch 759/N/A - 8.77s - train_loss: 0.776255 - val_loss: 0.712936 - lr: 6.43e-05
2025-08-02 14:11:11,512 - DECODE_Trainer - INFO - Epoch 760/N/A - 8.57s - train_loss: 0.804927 - val_loss: 0.855787 - lr: 6.58e-05
